days_until_expiry,initial_quantity,shelf_life_days,storage_temp,temp_deviation,spoilage_sensitivity,units_sold,daily_demand,sell_through_rate,remaining_quantity,stock_pressure_ratio,velocity_score,sales_volatility,expiry_pressure_index,price_margin_ratio,category_encoded,region_encoded,is_weekend,is_promoted,handling_score,packaging_score,supplier_score
1,42,6,9.3,1.3,0.6,16,10,0.3809524,26,2.6,1.6666666,0.17,1.3,0.49426934,7,0,0,0,4,8,10
3,23,3,7.6,3.6,0.75,23,12,1.0,0,0.0,4.0,0.26,0.0,0.5631728,3,1,1,1,10,7,10
249,164,302,5.2,0.2,0.85,164,2,1.0,0,0.0,0.0066225166,0.14,0.0,0.39116204,6,1,0,0,4,5,8
119,29,127,-23.1,3.1,0.3,0,0,0.0,29,0.22939752,0.0,0.2,0.05210174,0.39621213,4,4,0,0,9,7,9
0,179,3,-1.6,2.6,0.9,179,107,1.0,0,0.0,35.666668,0.28,0.0,0.4681208,5,0,1,0,7,6,7
0,49,3,2.2,1.8,0.9,49,41,1.0,0,0.0,13.666667,0.24,0.0,0.36178863,8,1,1,1,8,10,9
9,362,13,3.6,0.4,0.7,362,35,1.0,0,0.0,2.6923077,0.45,0.0,0.45338982,2,0,0,0,7,6,10
23,24,29,5.9,1.9,0.7,16,1,0.6666667,8,8.0,0.03448276,0.42,0.33333334,0.35881755,2,2,1,1,9,7,9
3,359,3,0.5,0.5,0.9,359,242,1.0,0,0.0,80.666664,0.41,0.0,0.3634855,5,0,1,0,10,8,6
0,431,1,5.1,1.1,0.9,431,600,1.0,0,0.0,600.0,0.29,0.0,0.34973505,8,1,0,0,6,5,9
233,43,281,-18.4,1.6,0.3,43,4,1.0,0,0.0,0.014234875,0.3,0.0,0.58068967,4,1,1,0,9,7,8
4,370,6,0.2,3.8,0.75,220,73,0.5945946,150,2.0547945,12.166667,0.2,0.41095892,0.46985817,3,2,0,0,10,6,9
274,448,300,-20.6,0.6,0.3,0,0,0.0,448,0.22939752,0.0,0.29,0.05210174,0.5254237,4,2,0,0,8,5,9
0,15,3,-0.5,4.5,0.9,4,2,0.26666668,11,5.5,0.6666667,0.28,5.5,0.5385051,8,1,1,0,5,8,9
0,129,2,6.8,2.8,0.9,129,90,1.0,0,0.0,45.0,0.33,0.0,0.48465383,8,2,0,0,10,8,6
2,199,4,21.1,1.1,0.5,139,76,0.69849247,60,0.7894737,19.0,0.28,0.2631579,0.47708896,0,1,0,0,4,7,10
5,283,7,18.5,1.5,0.5,283,80,1.0,0,0.0,11.428572,0.33,0.0,0.5419198,0,1,1,0,4,8,9
15,217,22,0.7,3.3,0.7,151,13,0.6958525,66,5.076923,0.59090906,0.36,0.31730768,0.43141153,2,0,0,0,4,10,9
15,336,24,3.2,1.8,0.4,235,23,0.6994048,101,4.3913045,0.9583333,0.34,0.27445653,0.5656051,1,4,1,0,6,6,9
2,285,5,3.3,0.7,0.9,211,70,0.7403509,74,1.0571429,14.0,0.48,0.35238096,0.50845337,8,3,0,0,8,6,8
8,433,14,3.5,1.5,0.4,319,32,0.73672056,114,3.5625,2.2857144,0.17,0.39583334,0.48095238,1,1,0,0,6,9,10
17,187,26,3.4,0.6,0.7,159,10,0.85026735,28,2.8,0.3846154,0.18,0.15555556,0.59792846,2,0,0,0,8,6,9
9,383,9,6.5,2.5,0.75,268,61,0.6997389,115,1.8852459,6.7777777,0.13,0.18852459,0.47097626,3,4,0,0,9,5,10
20,350,24,4.8,0.8,0.7,324,19,0.9257143,26,1.3684211,0.7916667,0.45,0.065162905,0.36229205,2,1,0,1,9,9,7
286,407,308,-18.2,1.8,0.3,284,1,0.6977887,123,123.0,0.0032467532,0.3,0.42857143,0.50303555,4,2,0,0,9,6,6
152,416,228,-15.9,4.1,0.3,0,0,0.0,416,0.22939752,0.0,0.46,0.05210174,0.33350462,4,2,0,0,4,7,8
2,51,6,17.6,2.4,0.5,28,9,0.54901963,23,2.5555556,1.5,0.31,0.8518519,0.5807645,0,1,0,0,10,9,8
19,437,23,6.1,1.1,0.4,325,21,0.7437071,112,5.3333335,0.9130435,0.27,0.26666668,0.47390395,1,4,0,0,6,10,8
2,245,4,-0.9,0.9,0.95,148,92,0.60408163,97,1.0543479,23.0,0.3,0.35144928,0.44567627,9,1,0,0,9,9,9
5,184,7,20.6,0.6,0.5,184,50,1.0,0,0.0,7.142857,0.29,0.0,0.5778612,0,3,1,0,7,6,9
2,112,5,3.8,0.2,0.9,110,32,0.98214287,2,0.0625,6.4,0.31,0.020833334,0.41854936,8,1,0,0,10,8,8
1,262,2,19.5,0.5,0.5,262,334,1.0,0,0.0,167.0,0.13,0.0,0.43243244,0,1,1,0,7,8,10
195,216,273,-17.2,2.8,0.3,151,2,0.6990741,65,32.5,0.0073260074,0.32,0.16581632,0.39570552,4,2,0,0,4,7,9
5,22,8,3.6,2.6,0.9,0,0,0.0,22,0.22939752,0.0,0.26,0.05210174,0.34429222,5,3,0,0,8,10,7
11,74,11,2.1,2.9,0.4,74,9,1.0,0,0.0,0.8181818,0.13,0.0,0.45305166,1,0,1,1,7,8,9
3,240,7,1.5,1.5,0.95,154,59,0.64166665,86,1.4576272,8.428572,0.24,0.3644068,0.3420139,9,2,0,1,9,8,8
624,125,723,4.8,0.2,0.85,125,3,1.0,0,0.0,0.004149378,0.28,0.0,0.5927222,6,2,1,0,4,7,9
135,441,162,-18.0,2.0,0.3,365,3,0.8276644,76,25.333334,0.018518519,0.17,0.18627451,0.30566037,4,0,1,0,5,8,6
20,192,23,4.7,0.3,0.4,192,13,1.0,0,0.0,0.5652174,0.49,0.0,0.5164319,1,1,0,0,8,6,9
9,262,12,5.3,2.7,0.6,183,33,0.6984733,79,2.3939395,2.75,0.27,0.23939393,0.37911302,7,1,1,0,8,6,10
8,273,13,5.2,1.2,0.7,273,45,1.0,0,0.0,3.4615386,0.19,0.0,0.5335968,2,1,1,0,10,7,9
1,471,5,22.6,2.6,0.5,202,149,0.42887473,269,1.8053691,29.8,0.22,0.90268457,0.36752138,0,3,0,1,8,6,10
548,130,560,6.9,1.9,0.85,0,0,0.0,130,0.22939752,0.0,0.36,0.05210174,0.4183793,6,1,0,0,8,6,8
3,18,4,1.2,2.8,0.75,7,3,0.3888889,11,3.6666667,0.75,0.48,0.9166667,0.43879473,3,1,0,0,8,6,8
14,119,18,4.9,0.9,0.7,119,16,1.0,0,0.0,0.8888889,0.18,0.0,0.49137148,2,0,1,1,9,6,9
3,241,4,9.9,5.9,0.9,241,89,1.0,0,0.0,22.25,0.26,0.0,0.5675369,8,3,0,0,10,6,6
0,493,4,-1.1,2.1,0.9,349,206,0.7079108,144,0.69902915,51.5,0.47,0.69902915,0.47675854,5,1,0,0,8,5,8
6,106,10,0.1,0.9,0.9,78,18,0.7358491,28,1.5555556,1.8,0.23,0.22222222,0.32607117,5,3,1,0,5,9,8
21,216,25,3.8,1.2,0.4,216,21,1.0,0,0.0,0.84,0.1,0.0,0.4260289,1,1,1,0,9,8,9
119,459,164,-20.1,0.1,0.3,0,0,0.0,459,0.22939752,0.0,0.32,0.05210174,0.43087122,4,0,0,1,4,9,8
81,231,83,6.7,1.7,0.85,231,6,1.0,0,0.0,0.072289154,0.44,0.0,0.30603823,6,1,1,0,8,9,7
346,180,360,-19.5,0.5,0.3,0,0,0.0,180,0.22939752,0.0,0.32,0.05210174,0.47175732,4,3,0,0,4,10,9
4,379,7,4.3,4.3,0.95,265,91,0.69920844,114,1.2527473,13.0,0.37,0.25054947,0.51729816,9,0,0,0,6,10,7
4,370,6,0.1,0.9,0.9,370,97,1.0,0,0.0,16.166666,0.17,0.0,0.50913674,5,3,0,1,4,6,8
512,279,716,4.5,0.5,0.85,195,1,0.6989247,84,84.0,0.001396648,0.33,0.16374269,0.39832333,6,2,0,0,7,5,7
4,410,4,-1.0,1.0,0.95,410,164,1.0,0,0.0,41.0,0.49,0.0,0.41300768,9,3,0,0,6,6,9
3,44,4,1.2,0.2,0.9,44,16,1.0,0,0.0,4.0,0.36,0.0,0.40294683,5,1,0,0,7,8,8
3,439,4,1.9,0.9,0.9,318,128,0.7243736,121,0.9453125,32.0,0.39,0.23632812,0.30644315,5,1,0,0,7,10,8
4,377,5,4.8,0.8,0.9,263,119,0.6976127,114,0.9579832,23.8,0.28,0.19159664,0.39363056,8,4,0,0,9,8,10
9,223,12,3.6,0.4,0.75,223,29,1.0,0,0.0,2.4166667,0.24,0.0,0.45429364,3,2,0,0,5,10,7
5,85,8,6.6,1.4,0.6,63,10,0.7411765,22,2.2,1.25,0.46,0.36666667,0.5652174,7,2,0,0,4,8,10
3,378,6,4.7,0.7,0.75,378,159,1.0,0,0.0,26.5,0.41,0.0,0.48849797,3,2,1,0,10,9,10
18,217,30,4.5,0.5,0.7,110,8,0.50691247,107,13.375,0.26666668,0.44,0.70394737,0.32196453,2,4,0,0,10,5,10
200,99,226,-21.5,1.5,0.3,99,1,1.0,0,0.0,0.0044247787,0.17,0.0,0.47457626,4,0,0,0,5,7,10
0,129,2,19.7,0.3,0.5,129,73,1.0,0,0.0,36.5,0.25,0.0,0.3,0,4,0,0,4,5,9
9,490,9,0.2,0.8,0.9,490,81,1.0,0,0.0,9.0,0.38,0.0,0.4347166,5,3,0,0,6,8,10
2,15,4,-2.6,2.6,0.95,7,4,0.46666667,8,2.0,1.0,0.31,0.6666667,0.4686681,9,0,1,0,7,5,6
6,471,7,1.1,1.1,0.95,471,107,1.0,0,0.0,15.285714,0.2,0.0,0.41472507,9,2,0,0,9,5,9
533,241,644,5.1,0.1,0.85,241,1,1.0,0,0.0,0.0015527951,0.39,0.0,0.31790423,6,1,0,1,5,7,7
7,302,8,0.2,3.8,0.7,302,66,1.0,0,0.0,8.25,0.11,0.0,0.37195122,2,1,1,1,5,8,10
12,25,20,5.7,0.7,0.4,25,7,1.0,0,0.0,0.35,0.43,0.0,0.5852783,1,4,0,0,9,6,7
5,40,7,21.0,1.0,0.5,28,9,0.7,12,1.3333334,1.2857143,0.19,0.22222222,0.3205575,0,3,0,0,8,7,6
0,371,3,6.9,1.1,0.6,316,154,0.85175204,55,0.35714287,51.333332,0.17,0.35714287,0.4543726,7,3,0,0,4,8,6
3,151,7,-2.0,2.0,0.95,105,40,0.69536424,46,1.15,5.714286,0.15,0.2875,0.42190105,9,3,1,0,6,7,10
13,342,19,6.9,1.1,0.6,279,20,0.81578946,63,3.15,1.0526316,0.23,0.225,0.59342104,7,1,0,1,6,7,10
0,240,2,-0.1,0.1,0.95,240,265,1.0,0,0.0,132.5,0.3,0.0,0.39052704,9,3,1,0,6,10,6
14,244,19,1.4,2.6,0.7,183,12,0.75,61,5.0833335,0.6315789,0.4,0.33888888,0.3707627,2,0,0,0,6,7,8
10,139,13,3.8,1.2,0.4,139,14,1.0,0,0.0,1.0769231,0.11,0.0,0.56134635,1,1,1,0,10,6,7
4,437,7,1.2,0.2,0.9,305,84,0.6979405,132,1.5714285,12.0,0.25,0.31428573,0.45814618,5,2,0,0,5,8,10
6,140,6,16.9,3.1,0.5,140,44,1.0,0,0.0,7.3333335,0.22,0.0,0.42175856,0,1,1,0,4,9,6
20,265,21,7.2,0.8,0.6,126,9,0.4754717,139,15.444445,0.42857143,0.24,0.73544973,0.53994846,7,1,0,0,4,10,6
184,387,190,-18.4,1.6,0.3,221,1,0.5710594,166,166.0,0.005263158,0.17,0.8972973,0.39359573,4,4,0,0,6,10,6
1,58,2,2.3,2.3,0.95,38,49,0.6551724,20,0.40816328,24.5,0.26,0.20408164,0.52555496,9,0,0,0,5,8,9
3,21,5,5.1,1.1,0.9,15,4,0.71428573,6,1.5,0.8,0.11,0.375,0.5260417,8,1,1,1,5,6,10
27,386,30,3.4,0.6,0.7,323,17,0.8367876,63,3.7058823,0.56666666,0.42,0.13235295,0.3942486,2,1,0,0,7,10,9
4,135,7,3.2,3.2,0.95,135,30,1.0,0,0.0,4.285714,0.21,0.0,0.47767964,9,3,0,1,9,5,6
2,336,5,3.8,3.8,0.95,235,118,0.6994048,101,0.8559322,23.6,0.29,0.28531075,0.30304438,9,1,1,0,6,9,10
357,18,392,2.2,2.8,0.85,18,1,1.0,0,0.0,0.0025510204,0.32,0.0,0.557128,6,1,0,0,7,5,9
0,97,3,0.1,0.9,0.9,97,51,1.0,0,0.0,17.0,0.16,0.0,0.48208803,5,0,1,0,8,9,6
106,461,112,-18.1,1.9,0.3,461,7,1.0,0,0.0,0.0625,0.28,0.0,0.50966746,4,2,0,1,4,6,9
8,136,11,5.1,0.1,0.4,63,11,0.4632353,73,6.6363635,1.0,0.15,0.7373737,0.48336595,1,0,0,0,6,8,6
3,421,7,3.8,0.2,0.75,421,108,1.0,0,0.0,15.428572,0.14,0.0,0.5338843,3,3,0,0,4,5,7
6,470,8,1.4,0.4,0.9,329,96,0.7,141,1.46875,12.0,0.26,0.20982143,0.4074074,5,4,0,0,10,7,8
3,399,4,3.6,0.4,0.9,399,184,1.0,0,0.0,46.0,0.1,0.0,0.4556962,8,4,1,0,9,6,9
20,303,29,3.2,1.8,0.4,212,11,0.69966996,91,8.272727,0.37931034,0.48,0.3939394,0.417962,1,3,0,0,7,10,10
7,335,9,5.8,0.8,0.4,234,72,0.6985075,101,1.4027778,8.0,0.26,0.17534722,0.36722305,1,0,0,0,6,6,10
2,217,6,21.5,1.5,0.5,147,50,0.67741936,70,1.4,8.333333,0.13,0.46666667,0.5144804,0,1,0,0,8,5,7
247,83,360,-21.0,1.0,0.3,83,1,1.0,0,0.0,0.0027777778,0.26,0.0,0.40678942,4,4,0,0,5,7,9
0,95,3,7.8,3.8,0.75,88,43,0.9263158,7,0.1627907,14.333333,0.25,0.1627907,0.5410714,3,3,0,0,5,5,7
10,29,14,7.8,0.2,0.6,11,1,0.37931034,18,18.0,0.071428575,0.28,1.6363636,0.46119404,7,3,1,0,10,6,6
3,100,5,6.5,1.5,0.6,100,45,1.0,0,0.0,9.0,0.24,0.0,0.44546852,7,1,1,0,4,9,10
2,121,5,2.7,1.3,0.9,102,39,0.8429752,19,0.4871795,7.8,0.33,0.16239317,0.39273357,8,4,1,1,6,8,9
12,425,19,3.6,1.4,0.4,276,29,0.64941174,149,5.137931,1.5263158,0.25,0.39522547,0.5383275,1,1,1,0,10,5,8
6,455,11,10.9,2.9,0.6,315,75,0.6923077,140,1.8666667,6.818182,0.36,0.26666668,0.44420132,7,2,0,0,10,7,7
283,453,346,4.3,0.7,0.85,421,1,0.9293598,32,32.0,0.0028901733,0.42,0.112676054,0.49166507,6,1,0,0,4,5,10
12,183,14,7.1,0.9,0.6,108,10,0.59016395,75,7.5,0.71428573,0.26,0.5769231,0.5959302,7,3,0,0,5,10,9
4,201,6,22.5,2.5,0.5,201,47,1.0,0,0.0,7.8333335,0.48,0.0,0.52275133,0,0,0,1,5,5,10
4,123,6,22.4,2.4,0.5,123,65,1.0,0,0.0,10.833333,0.14,0.0,0.36231884,0,1,1,1,10,10,8
2,61,4,-0.1,0.1,0.95,52,21,0.852459,9,0.42857143,5.25,0.46,0.14285715,0.44605708,9,2,0,0,4,5,8
1,310,4,0.2,0.8,0.9,157,116,0.5064516,153,1.3189656,29.0,0.2,0.6594828,0.52446586,5,1,0,0,8,9,6
193,214,279,-17.2,2.8,0.3,0,0,0.0,214,0.22939752,0.0,0.46,0.05210174,0.391453,4,3,0,0,4,9,6
9,42,12,9.2,4.2,0.4,14,1,0.33333334,28,28.0,0.083333336,0.33,2.8,0.5565217,1,0,0,0,6,5,6
387,312,414,6.9,1.9,0.85,312,3,1.0,0,0.0,0.007246377,0.45,0.0,0.45315456,6,0,0,1,5,7,8
4,317,7,7.6,3.6,0.75,317,71,1.0,0,0.0,10.142858,0.41,0.0,0.33564815,3,3,0,0,7,8,9
390,136,420,5.5,0.5,0.85,136,1,1.0,0,0.0,0.0023809525,0.29,0.0,0.42442995,6,3,0,0,6,5,7
2,62,3,18.8,1.2,0.5,62,33,1.0,0,0.0,11.0,0.45,0.0,0.46432063,0,1,0,0,7,8,7
13,247,17,9.4,4.4,0.4,161,14,0.65182185,86,6.142857,0.8235294,0.45,0.4387755,0.35365853,1,3,0,1,6,7,10
143,95,215,-24.3,4.3,0.3,0,0,0.0,95,0.22939752,0.0,0.15,0.05210174,0.50426894,4,0,0,0,4,7,7
1,244,2,2.4,2.4,0.95,170,159,0.6967213,74,0.4654088,79.5,0.43,0.2327044,0.40599853,9,3,0,0,7,5,6
271,265,297,3.3,1.7,0.85,265,1,1.0,0,0.0,0.0033670033,0.12,0.0,0.40314722,6,1,0,0,6,8,6
8,48,10,1.3,0.3,0.9,48,6,1.0,0,0.0,0.6,0.34,0.0,0.46303853,5,1,0,0,5,6,7
2,484,5,5.2,4.2,0.9,484,184,1.0,0,0.0,36.8,0.28,0.0,0.5005587,5,0,1,0,7,7,7
634,14,672,6.9,1.9,0.85,14,1,1.0,0,0.0,0.0014880953,0.42,0.0,0.5390854,6,0,0,0,9,5,9
24,480,30,5.1,0.1,0.4,480,27,1.0,0,0.0,0.9,0.38,0.0,0.5489362,1,4,0,0,5,9,10
2,154,3,1.4,2.6,0.9,154,95,1.0,0,0.0,31.666666,0.13,0.0,0.5358166,8,1,1,0,9,6,9
4,489,9,0.9,0.1,0.9,342,80,0.6993865,147,1.8375,8.888889,0.32,0.3675,0.32780084,5,2,0,0,6,9,10
170,125,214,-22.5,2.5,0.3,125,1,1.0,0,0.0,0.004672897,0.36,0.0,0.53061223,4,4,0,0,7,8,9
3,388,6,15.4,4.6,0.5,282,93,0.72680414,106,1.1397849,15.5,0.11,0.28494623,0.44616467,0,4,0,0,5,8,9
128,334,164,-16.8,3.2,0.3,334,5,1.0,0,0.0,0.030487806,0.46,0.0,0.43458417,4,2,1,0,4,9,6
1,437,2,0.0,0.0,0.95,339,303,0.7757437,98,0.32343236,151.5,0.32,0.16171618,0.5365702,9,4,0,0,10,5,9
23,224,29,2.5,1.5,0.7,162,8,0.72321427,62,7.75,0.27586207,0.12,0.32291666,0.37006238,2,0,1,1,9,6,10
5,222,7,8.7,0.7,0.6,222,45,1.0,0,0.0,6.428571,0.17,0.0,0.5458276,7,1,0,0,5,10,7
7,68,11,2.5,2.5,0.4,68,8,1.0,0,0.0,0.72727275,0.32,0.0,0.5915698,1,2,1,0,9,5,10
192,323,197,-17.3,2.7,0.3,222,1,0.6873065,101,101.0,0.005076142,0.27,0.5233161,0.31661633,4,0,0,0,9,10,8
16,63,23,4.9,0.1,0.4,41,2,0.6507937,22,11.0,0.08695652,0.3,0.64705884,0.47457626,1,1,0,0,4,9,10
3,298,6,13.4,5.4,0.6,246,85,0.82550335,52,0.6117647,14.166667,0.13,0.15294118,0.51132077,7,2,0,1,4,5,9
223,128,271,-19.8,0.2,0.3,0,0,0.0,128,0.22939752,0.0,0.21,0.05210174,0.37026727,4,1,0,0,7,9,6
1,136,2,-0.4,0.4,0.95,71,98,0.52205884,65,0.6632653,49.0,0.48,0.33163264,0.52578396,9,2,0,0,7,9,9
0,16,3,4.9,0.9,0.9,16,7,1.0,0,0.0,2.3333333,0.36,0.0,0.34772596,8,1,0,1,9,7,10
84,198,84,-19.2,0.8,0.3,198,3,1.0,0,0.0,0.035714287,0.27,0.0,0.43703705,4,2,0,0,6,7,6
1,130,1,-2.0,6.0,0.9,130,189,1.0,0,0.0,189.0,0.24,0.0,0.5295759,8,1,0,0,4,7,8
231,340,259,3.6,1.4,0.85,340,2,1.0,0,0.0,0.0077220076,0.23,0.0,0.59053373,6,4,0,0,7,10,10
7,429,13,8.0,0.0,0.6,260,45,0.6060606,169,3.7555556,3.4615386,0.14,0.46944445,0.52796054,7,1,1,1,6,6,9
0,152,2,19.8,0.2,0.5,152,121,1.0,0,0.0,60.5,0.26,0.0,0.59859157,0,2,0,0,10,6,10
7,26,7,-3.5,3.5,0.95,18,6,0.6923077,8,1.3333334,0.85714287,0.33,0.16666667,0.40427664,9,2,1,0,7,9,10
335,236,403,4.2,0.8,0.85,0,0,0.0,236,0.22939752,0.0,0.48,0.05210174,0.48831782,6,1,0,0,10,5,8
3,27,3,-2.9,2.9,0.95,27,11,1.0,0,0.0,3.6666667,0.32,0.0,0.32521316,9,1,0,0,7,9,8
16,320,17,7.6,0.4,0.6,320,49,1.0,0,0.0,2.8823528,0.2,0.0,0.53945667,7,2,1,0,10,10,6
8,438,10,-0.3,4.3,0.75,438,73,1.0,0,0.0,7.3,0.1,0.0,0.54926765,3,0,0,0,7,7,10
3,249,5,2.4,2.4,0.95,206,76,0.82730925,43,0.56578946,15.2,0.17,0.14144737,0.39600438,9,1,0,0,8,6,9
5,138,6,3.3,2.3,0.9,96,36,0.6956522,42,1.1666666,6.0,0.2,0.19444445,0.4467169,5,3,0,0,4,9,9
11,16,14,3.9,1.1,0.4,7,1,0.4375,9,9.0,0.071428575,0.42,0.75,0.3114035,1,1,0,0,4,8,8
409,222,514,3.3,1.7,0.85,0,0,0.0,222,0.22939752,0.0,0.18,0.05210174,0.4898791,6,1,0,0,5,5,6
515,22,660,4.6,0.4,0.85,22,1,1.0,0,0.0,0.0015151515,0.19,0.0,0.58095205,6,3,0,0,10,7,9
1,126,3,6.2,2.2,0.75,111,75,0.88095236,15,0.2,25.0,0.44,0.1,0.54022986,3,0,1,0,9,5,9
1,96,2,5.8,1.8,0.9,96,71,1.0,0,0.0,35.5,0.26,0.0,0.42384106,8,3,0,0,6,5,6
11,64,19,6.1,1.1,0.4,44,5,0.6875,20,4.0,0.2631579,0.38,0.33333334,0.4665793,1,2,0,0,4,8,8
266,243,281,0.2,4.8,0.85,170,2,0.6995885,73,36.5,0.0071174377,0.39,0.13670412,0.38661012,6,2,0,0,5,6,8
1,360,4,0.4,0.4,0.95,261,128,0.725,99,0.7734375,32.0,0.47,0.38671875,0.5891742,9,2,0,0,9,10,8
22,306,30,2.9,2.1,0.4,214,16,0.6993464,92,5.75,0.53333336,0.4,0.25,0.5735931,1,3,0,0,8,7,10
3,47,7,4.1,0.1,0.75,39,12,0.82978725,8,0.6666667,1.7142857,0.43,0.16666667,0.34301913,3,4,0,0,9,9,6
3,471,4,1.1,0.1,0.9,471,248,1.0,0,0.0,62.0,0.19,0.0,0.4909688,5,1,1,0,8,10,6
87,217,104,-19.9,0.1,0.3,150,2,0.69124424,67,33.5,0.01923077,0.3,0.3806818,0.31093395,4,3,1,0,9,10,6
119,34,134,-0.1,5.1,0.85,0,0,0.0,34,0.22939752,0.0,0.4,0.05210174,0.5003605,6,2,0,0,8,6,6
2,428,4,21.8,1.8,0.5,310,137,0.7242991,118,0.8613139,34.25,0.18,0.28710464,0.48109967,0,0,0,0,8,5,6
1,364,4,-3.8,3.8,0.95,244,133,0.6703297,120,0.90225565,33.25,0.43,0.45112783,0.5784645,9,2,0,0,9,10,8
1,287,2,-0.6,0.6,0.95,200,272,0.6968641,87,0.31985295,136.0,0.15,0.15992647,0.56,9,0,1,0,4,7,10
1,59,3,17.4,2.6,0.5,29,21,0.4915254,30,1.4285715,7.0,0.38,0.71428573,0.5261628,0,0,0,0,7,10,9
9,312,18,8.2,0.2,0.6,171,24,0.5480769,141,5.875,1.3333334,0.43,0.5875,0.4,7,1,1,0,7,6,10
5,366,5,6.4,2.4,0.7,366,102,1.0,0,0.0,20.4,0.4,0.0,0.507732,2,1,0,0,4,10,7
0,223,2,4.1,0.1,0.9,156,162,0.6995516,67,0.41358024,81.0,0.3,0.41358024,0.3890411,8,1,0,0,6,5,10
13,264,16,7.1,0.9,0.6,211,20,0.79924244,53,2.65,1.25,0.39,0.18928571,0.55813956,7,1,1,0,5,9,7
24,471,29,2.0,2.0,0.7,471,28,1.0,0,0.0,0.9655172,0.29,0.0,0.35204992,2,3,0,0,7,7,6
9,296,9,9.0,1.0,0.6,207,39,0.6993243,89,2.2820513,4.3333335,0.42,0.22820513,0.365105,7,0,1,0,9,10,6
2,456,3,7.1,3.1,0.9,456,233,1.0,0,0.0,77.666664,0.15,0.0,0.44075522,8,1,0,0,5,10,9
0,307,3,5.4,2.6,0.6,307,166,1.0,0,0.0,55.333332,0.15,0.0,0.518851,7,3,0,0,4,5,6
403,444,413,2.8,2.2,0.85,0,0,0.0,444,0.22939752,0.0,0.22,0.05210174,0.36694622,6,4,0,0,6,5,10
2,222,5,20.5,0.5,0.5,179,64,0.8063063,43,0.671875,12.8,0.31,0.22395833,0.5375204,0,1,0,0,8,8,6
1,103,2,-2.5,2.5,0.95,72,75,0.69902915,31,0.41333333,37.5,0.26,0.20666666,0.59767246,9,1,0,0,5,8,8
1,435,4,5.9,1.9,0.9,351,172,0.80689657,84,0.4883721,43.0,0.35,0.24418604,0.5872093,8,2,0,0,6,9,8
3,304,7,18.0,2.0,0.5,175,70,0.5756579,129,1.8428571,10.0,0.44,0.46071428,0.43274245,0,1,1,0,6,6,10
12,440,18,2.8,1.2,0.7,335,29,0.7613636,105,3.6206896,1.6111112,0.36,0.2785146,0.38014784,2,1,0,1,10,9,9
1,432,3,1.7,1.7,0.95,353,204,0.8171296,79,0.3872549,68.0,0.28,0.19362745,0.44067797,9,1,0,0,8,7,6
11,357,16,7.7,2.7,0.4,282,22,0.789916,75,3.409091,1.375,0.16,0.2840909,0.51140064,1,1,0,0,6,9,6
303,353,329,-20.8,0.8,0.3,0,0,0.0,353,0.22939752,0.0,0.22,0.05210174,0.3165299,4,1,0,0,4,10,8
9,174,12,3.2,0.8,0.75,145,19,0.8333333,29,1.5263158,1.5833334,0.36,0.15263158,0.5628971,3,1,0,0,6,6,9
14,104,18,7.7,0.3,0.6,104,6,1.0,0,0.0,0.33333334,0.18,0.0,0.5104408,7,3,0,0,10,6,8
2,176,3,16.9,3.1,0.5,123,80,0.6988636,53,0.6625,26.666666,0.38,0.22083333,0.43361986,0,4,0,0,6,6,9
6,376,8,3.1,0.9,0.75,376,95,1.0,0,0.0,11.875,0.33,0.0,0.516158,3,4,1,0,8,8,9
81,398,105,-25.1,5.1,0.3,398,4,1.0,0,0.0,0.03809524,0.13,0.0,0.5958457,4,2,0,0,10,6,8
5,500,9,2.8,1.8,0.9,350,92,0.7,150,1.6304348,10.222222,0.44,0.27173913,0.3575419,5,2,0,0,5,8,8
493,62,538,6.1,1.1,0.85,43,1,0.6935484,19,19.0,0.001858736,0.42,0.03846154,0.30003428,6,4,0,0,6,10,9
3,134,7,16.5,3.5,0.5,99,33,0.73880595,35,1.060606,4.714286,0.26,0.2651515,0.4049505,0,1,0,0,6,7,9
15,47,17,8.7,0.7,0.6,47,3,1.0,0,0.0,0.1764706,0.33,0.0,0.5882353,7,3,0,0,8,9,9
1,154,2,-2.2,2.2,0.95,130,118,0.84415585,24,0.20338982,59.0,0.26,0.10169491,0.5528732,9,1,0,0,9,10,10
0,317,3,8.1,0.1,0.6,274,124,0.8643533,43,0.3467742,41.333332,0.19,0.3467742,0.3011236,7,0,0,0,4,10,7
468,410,528,7.1,2.1,0.85,0,0,0.0,410,0.22939752,0.0,0.16,0.05210174,0.54725355,6,4,0,0,8,7,9
19,122,23,7.4,2.4,0.4,85,11,0.6967213,37,3.3636363,0.47826087,0.24,0.16818182,0.4957265,1,2,0,0,10,7,10
8,421,11,7.0,3.0,0.75,322,47,0.7648456,99,2.106383,4.2727275,0.32,0.23404256,0.5419901,3,1,0,0,8,10,6
0,164,4,17.6,2.4,0.5,119,71,0.7256098,45,0.63380283,17.75,0.24,0.63380283,0.4027027,0,1,0,0,6,7,9
5,332,8,6.2,5.2,0.9,232,69,0.6987952,100,1.4492754,8.625,0.18,0.2415459,0.48374254,5,3,0,0,7,9,8
23,181,30,5.5,0.5,0.4,181,7,1.0,0,0.0,0.23333333,0.14,0.0,0.5833333,1,4,0,0,10,9,8
3,98,6,0.9,0.1,0.9,65,19,0.6632653,33,1.7368422,3.1666667,0.14,0.43421054,0.3597173,5,1,0,0,10,6,10
