days_until_expiry,initial_quantity,shelf_life_days,storage_temp,temp_deviation,spoilage_sensitivity,units_sold,daily_demand,sell_through_rate,remaining_quantity,stock_pressure_ratio,velocity_score,sales_volatility,expiry_pressure_index,price_margin_ratio,category_encoded,region_encoded,is_weekend,is_promoted,handling_score,packaging_score,supplier_score,expire_before_sold
241,305,361,5.8,0.8,0.85,0,0,0.0,305,0.22939751380118353,0.0,0.19,0.05210173733804476,0.5111955217912836,6,2,0,1,4,8,9,1
0,404,4,-3.7,4.7,0.9,282,163,0.698019801980198,122,0.7484662576687117,40.75,0.48,0.7484662576687117,0.3041274438812455,5,0,0,1,4,6,8,1
3,328,3,4.6,0.6,0.9,328,156,1.0,0,0.0,52.0,0.43,0.0,0.5576441102756893,8,2,0,0,5,6,9,0
74,395,87,-20.8,0.8,0.3,395,6,1.0,0,0.0,0.06896551724137931,0.24,0.0,0.41683919944789516,4,1,0,0,4,6,10,0
3,420,4,1.1,1.1,0.95,420,173,1.0,0,0.0,43.25,0.32,0.0,0.5674285714285714,9,1,0,1,4,5,7,0
395,262,438,6.9,1.9,0.85,262,1,1.0,0,0.0,0.00228310502283105,0.33,0.0,0.41385231825987406,6,1,0,1,7,8,10,0
25,264,28,5.4,0.4,0.4,264,14,1.0,0,0.0,0.5,0.22,0.0,0.46706586826347307,1,4,0,0,8,8,8,0
11,477,15,7.3,3.3,0.7,477,43,1.0,0,0.0,2.8666666666666667,0.1,0.0,0.5585365853658536,2,3,0,1,4,7,10,1
0,464,2,3.6,0.4,0.9,324,408,0.6982758620689655,140,0.3431372549019608,204.0,0.25,0.3431372549019608,0.4237170596393897,8,4,1,0,5,6,9,1
174,239,206,-18.8,1.2,0.3,167,3,0.698744769874477,72,24.0,0.014563106796116505,0.49,0.13714285714285715,0.5906862745098039,4,2,1,0,8,5,7,0
16,385,18,6.6,1.6,0.4,385,32,1.0,0,0.0,1.7777777777777777,0.43,0.0,0.4263565891472868,1,0,1,1,5,6,7,0
4,35,4,19.8,0.2,0.5,35,8,1.0,0,0.0,2.0,0.5,0.0,0.5122549019607843,0,1,0,0,6,9,10,1
34,19,48,6.6,1.6,0.85,0,0,0.0,19,0.22939751380118353,0.0,0.23,0.05210173733804476,0.3997275027574126,6,0,1,0,8,8,10,1
3,236,7,2.8,1.2,0.75,148,61,0.6271186440677966,88,1.4426229508196722,8.714285714285714,0.47,0.36065573770491804,0.3365963855421686,3,2,1,0,9,8,8,1
1,313,5,19.2,0.8,0.5,152,97,0.48562300319488816,161,1.6597938144329898,19.4,0.36,0.8298969072164949,0.38326848249027234,0,2,0,0,4,6,10,1
442,91,499,2.4,2.6,0.85,91,2,1.0,0,0.0,0.004008016032064128,0.35,0.0,0.4192281098749136,6,2,0,0,10,5,9,0
3,114,5,4.5,0.5,0.9,77,26,0.6754385964912281,37,1.4230769230769231,5.2,0.21,0.3557692307692308,0.4183514774494556,8,1,0,1,8,9,8,1
21,211,21,5.7,0.7,0.4,211,18,1.0,0,0.0,0.8571428571428571,0.16,0.0,0.427461139896373,1,2,1,1,5,5,6,0
22,206,25,7.4,2.4,0.4,206,13,1.0,0,0.0,0.52,0.46,0.0,0.5151515151515152,1,4,1,1,6,6,10,0
3,290,4,1.6,1.6,0.95,290,118,1.0,0,0.0,29.5,0.37,0.0,0.32778932778932784,9,0,0,0,9,9,10,0
10,181,16,7.4,0.6,0.6,181,19,1.0,0,0.0,1.1875,0.48,0.0,0.44278606965174117,7,4,0,0,8,5,9,0
7,100,10,5.6,2.4,0.6,45,7,0.45,55,7.857142857142857,0.7,0.26,0.9821428571428571,0.39250493096646943,7,4,1,1,5,9,8,1
0,227,3,8.9,0.9,0.6,132,79,0.5814977973568282,95,1.2025316455696202,26.333333333333332,0.39,1.2025316455696202,0.475,7,2,0,1,10,7,10,1
10,164,15,7.2,2.2,0.4,145,13,0.8841463414634146,19,1.4615384615384615,0.8666666666666667,0.29,0.13286713286713286,0.4748953974895398,1,4,0,0,8,8,9,1
189,450,215,6.5,1.5,0.85,450,4,1.0,0,0.0,0.018604651162790697,0.47,0.0,0.551290270876743,6,1,0,0,7,10,8,0
9,155,11,7.2,2.2,0.4,103,16,0.6645161290322581,52,3.25,1.4545454545454546,0.24,0.325,0.44430217669654287,1,1,0,0,4,9,6,1
84,16,92,4.6,0.4,0.85,16,1,1.0,0,0.0,0.010869565217391304,0.16,0.0,0.5155513933821443,6,0,0,0,10,9,6,0
9,68,13,3.1,0.9,0.75,68,9,1.0,0,0.0,0.6923076923076923,0.36,0.0,0.5220680958385876,3,0,0,0,5,5,9,0
615,161,630,3.5,1.5,0.85,161,1,1.0,0,0.0,0.0015873015873015873,0.23,0.0,0.449515396883818,6,3,0,0,10,5,10,0
15,488,16,3.9,0.1,0.7,488,46,1.0,0,0.0,2.875,0.3,0.0,0.5172413793103449,2,2,0,0,8,7,10,0
5,161,10,3.8,0.2,0.7,127,20,0.7888198757763976,34,1.7,2.0,0.26,0.2833333333333333,0.5310734463276836,2,2,0,1,5,8,8,1
4,441,9,4.4,0.4,0.75,228,59,0.5170068027210885,213,3.610169491525424,6.555555555555555,0.25,0.7220338983050848,0.3754152823920266,3,2,0,0,7,8,7,1
24,165,27,4.7,0.3,0.4,115,6,0.696969696969697,50,8.333333333333334,0.2222222222222222,0.17,0.33333333333333337,0.32829670329670335,1,2,0,0,6,5,10,1
12,93,14,4.7,0.3,0.4,93,6,1.0,0,0.0,0.42857142857142855,0.38,0.0,0.5097087378640777,1,0,0,0,5,5,7,1
150,284,155,3.4,1.6,0.85,284,3,1.0,0,0.0,0.01935483870967742,0.37,0.0,0.4067124613895164,6,4,0,0,7,9,7,0
15,233,18,9.9,1.9,0.6,192,18,0.8240343347639485,41,2.2777777777777777,1.0,0.1,0.1423611111111111,0.5677966101694915,7,3,1,0,9,5,10,0
7,260,9,1.2,0.2,0.9,182,36,0.7,78,2.1666666666666665,4.0,0.45,0.2708333333333333,0.30843373493975906,5,4,0,0,9,9,7,1
180,100,190,-20.3,0.3,0.3,0,0,0.0,100,0.22939751380118353,0.0,0.44,0.05210173733804476,0.5721153846153846,4,2,0,0,7,7,9,1
0,371,3,2.5,1.5,0.75,371,245,1.0,0,0.0,81.66666666666667,0.29,0.0,0.5185483870967742,3,2,1,0,4,6,9,1
5,430,7,-1.7,2.7,0.9,430,103,1.0,0,0.0,14.714285714285714,0.3,0.0,0.5189094107299912,5,3,0,0,10,10,8,0
5,497,8,7.6,2.6,0.4,319,82,0.641851106639839,178,2.1707317073170733,10.25,0.24,0.3617886178861789,0.4606164383561644,1,0,0,0,7,5,7,1
1,72,5,2.1,1.1,0.9,51,28,0.7083333333333334,21,0.75,5.6,0.26,0.375,0.3579234972677596,5,3,1,1,7,10,7,1
3,139,3,-3.2,3.2,0.95,97,63,0.697841726618705,42,0.6666666666666666,21.0,0.17,0.16666666666666666,0.3285939968404423,9,1,0,0,5,10,10,0
10,157,10,2.5,1.5,0.9,157,29,1.0,0,0.0,2.9,0.21,0.0,0.3368869936034116,5,1,1,0,9,8,8,0
10,379,10,5.8,1.8,0.7,265,60,0.6992084432717678,114,1.9,6.0,0.24,0.17272727272727273,0.4064516129032259,2,3,1,0,4,8,7,0
448,358,555,5.2,0.2,0.85,358,3,1.0,0,0.0,0.005405405405405406,0.36,0.0,0.46749866919027616,6,1,1,0,4,9,6,0
17,42,27,8.2,3.2,0.4,19,1,0.4523809523809524,23,23.0,0.037037037037037035,0.12,1.2777777777777777,0.32724902216427637,1,1,0,0,7,8,9,1
2,365,2,0.4,0.4,0.95,255,278,0.6986301369863014,110,0.39568345323741005,139.0,0.16,0.13189448441247,0.32765504391801964,9,3,0,0,9,5,9,0
132,484,157,-22.8,2.8,0.3,335,2,0.6921487603305785,149,74.5,0.012738853503184714,0.22,0.5601503759398496,0.3767942583732057,4,4,0,1,6,8,6,1
163,156,231,5.7,0.7,0.85,0,0,0.0,156,0.22939751380118353,0.0,0.32,0.05210173733804476,0.3438853074184548,6,4,0,0,8,6,6,1
0,328,3,1.5,0.5,0.9,328,260,1.0,0,0.0,86.66666666666667,0.25,0.0,0.33965517241379306,5,1,1,0,6,9,9,1
24,339,29,2.8,1.2,0.7,339,15,1.0,0,0.0,0.5172413793103449,0.39,0.0,0.3963963963963964,2,2,0,0,6,6,9,0
3,363,4,5.1,1.1,0.9,363,147,1.0,0,0.0,36.75,0.24,0.0,0.5404339250493096,8,0,0,1,4,7,10,0
264,224,291,1.7,3.3,0.85,224,1,1.0,0,0.0,0.003436426116838488,0.3,0.0,0.48254460822342904,6,3,0,0,4,7,9,0
0,367,1,6.0,2.0,0.9,367,654,1.0,0,0.0,654.0,0.48,0.0,0.4815695600475624,8,1,1,0,6,9,10,1
94,268,96,-21.8,1.8,0.3,268,3,1.0,0,0.0,0.03125,0.11,0.0,0.5474183350895679,4,4,0,0,10,10,8,0
23,101,28,2.0,2.0,0.7,101,6,1.0,0,0.0,0.21428571428571427,0.26,0.0,0.4802527646129542,2,3,0,0,6,9,8,0
278,42,305,-20.2,0.2,0.3,42,1,1.0,0,0.0,0.003278688524590164,0.13,0.0,0.5369718309859155,4,4,0,0,10,8,7,0
2,185,3,4.9,0.9,0.9,129,108,0.6972972972972973,56,0.5185185185185185,36.0,0.18,0.1728395061728395,0.4572271386430679,8,3,1,0,5,10,8,0
0,71,3,4.3,0.3,0.75,71,46,1.0,0,0.0,15.333333333333334,0.16,0.0,0.5589473684210526,3,4,1,0,8,9,10,1
3,444,5,2.5,1.5,0.9,444,158,1.0,0,0.0,31.6,0.18,0.0,0.5659844742413549,8,0,1,0,7,5,7,0
7,253,7,-1.0,1.0,0.95,253,52,1.0,0,0.0,7.428571428571429,0.21,0.0,0.4239482200647249,9,1,0,1,5,9,9,0
5,167,6,-2.3,2.3,0.95,116,41,0.6946107784431138,51,1.2439024390243902,6.833333333333333,0.17,0.2073170731707317,0.30192572214580465,9,2,0,0,4,5,10,0
10,221,16,3.6,0.4,0.7,221,23,1.0,0,0.0,1.4375,0.1,0.0,0.5284872298624754,2,1,0,0,10,9,9,0
1,27,3,3.2,2.2,0.9,17,14,0.6296296296296297,10,0.7142857142857143,4.666666666666667,0.42,0.35714285714285715,0.4835039817974971,5,4,0,0,7,5,8,1
212,142,279,-20.0,0.0,0.3,142,2,1.0,0,0.0,0.007168458781362007,0.4,0.0,0.5338114754098361,4,4,1,0,8,8,7,0
6,339,10,2.7,1.7,0.9,333,50,0.9823008849557522,6,0.12,5.0,0.26,0.017142857142857144,0.5635220125786163,5,1,0,1,7,8,10,1
2,487,4,2.9,2.9,0.95,338,202,0.6940451745379876,149,0.7376237623762376,50.5,0.41,0.24587458745874588,0.4025468694729395,9,2,0,0,10,7,10,1
10,322,12,2.8,1.2,0.7,322,62,1.0,0,0.0,5.166666666666667,0.49,0.0,0.34206219312602304,2,4,1,0,9,6,7,0
0,429,2,-0.4,0.4,0.95,429,298,1.0,0,0.0,149.0,0.32,0.0,0.3023255813953488,9,2,0,0,4,7,8,1
484,66,491,9.3,4.3,0.85,0,0,0.0,66,0.22939751380118353,0.0,0.41,0.05210173733804476,0.3132902878665591,6,2,0,0,8,9,9,1
7,28,11,6.9,2.9,0.75,0,0,0.0,28,0.22939751380118353,0.0,0.35,0.05210173733804476,0.35258724428399524,3,1,1,0,6,6,9,1
276,396,393,1.7,3.3,0.85,277,3,0.6994949494949495,119,39.666666666666664,0.007633587786259542,0.27,0.14320096269554752,0.5136565380675999,6,0,0,0,4,6,9,0
5,448,8,4.8,0.8,0.75,436,97,0.9732142857142857,12,0.12371134020618557,12.125,0.36,0.020618556701030927,0.371007371007371,3,1,0,1,8,10,6,0
8,491,10,5.0,0.0,0.4,469,70,0.955193482688391,22,0.3142857142857143,7.0,0.36,0.03492063492063492,0.5157068062827225,1,3,1,0,7,5,8,0
5,116,8,2.7,1.7,0.9,116,31,1.0,0,0.0,3.875,0.36,0.0,0.41414634146341467,5,4,1,0,4,8,9,0
1,67,4,-1.5,1.5,0.95,50,23,0.746268656716418,17,0.7391304347826086,5.75,0.48,0.3695652173913043,0.5225919439579685,9,0,0,0,9,7,10,1
494,84,651,3.3,1.7,0.85,84,1,1.0,0,0.0,0.0015360983102918587,0.2,0.0,0.3216506500847937,6,2,0,0,6,8,9,0
90,499,109,-21.4,1.4,0.3,499,8,1.0,0,0.0,0.07339449541284404,0.19,0.0,0.30606860158311344,4,1,0,0,8,6,9,0
236,281,259,-21.1,1.1,0.3,0,0,0.0,281,0.22939751380118353,0.0,0.13,0.05210173733804476,0.4960091220068415,4,2,0,1,4,7,9,1
2,72,4,5.6,1.6,0.9,72,30,1.0,0,0.0,7.5,0.21,0.0,0.46024321796071094,8,2,0,0,10,9,9,1
384,461,415,2.6,2.4,0.85,0,0,0.0,461,0.22939751380118353,0.0,0.44,0.05210173733804476,0.44826557996223043,6,3,1,0,6,5,9,1
0,270,2,18.8,1.2,0.5,270,334,1.0,0,0.0,167.0,0.29,0.0,0.3230769230769231,0,1,1,0,5,10,7,1
17,60,27,1.4,3.6,0.4,18,1,0.3,42,42.0,0.037037037037037035,0.42,2.3333333333333335,0.3273542600896861,1,4,0,0,6,7,8,1
0,421,3,3.0,2.0,0.9,383,185,0.9097387173396675,38,0.20540540540540542,61.666666666666664,0.18,0.20540540540540542,0.5169435215946845,5,4,0,0,8,6,10,1
19,235,30,7.5,2.5,0.4,85,5,0.3617021276595745,150,30.0,0.16666666666666666,0.38,1.5,0.3273657289002558,1,3,0,0,6,10,8,1
14,104,22,4.3,0.7,0.4,23,2,0.22115384615384615,81,40.5,0.09090909090909091,0.33,2.7,0.35000000000000003,1,0,0,0,10,8,9,1
13,91,18,4.4,0.6,0.4,63,4,0.6923076923076923,28,7.0,0.2222222222222222,0.38,0.5,0.3230769230769231,1,1,0,0,7,10,8,1
236,96,256,-19.1,0.9,0.3,96,3,1.0,0,0.0,0.01171875,0.27,0.0,0.41215653621981685,4,1,0,0,9,6,7,0
177,470,265,-17.1,2.9,0.3,0,0,0.0,470,0.22939751380118353,0.0,0.37,0.05210173733804476,0.415614236509759,4,3,0,1,6,10,8,1
267,195,343,5.8,0.8,0.85,136,1,0.6974358974358974,59,59.0,0.0029154518950437317,0.15,0.22014925373134328,0.41750119217930376,6,2,0,1,8,8,9,0
8,423,9,6.6,1.4,0.6,367,60,0.8676122931442081,56,0.9333333333333333,6.666666666666667,0.5,0.1037037037037037,0.532051282051282,7,2,1,0,6,7,6,0
5,164,9,4.8,3.2,0.6,81,19,0.49390243902439024,83,4.368421052631579,2.111111111111111,0.33,0.7280701754385964,0.5428571428571428,7,1,0,0,5,10,10,1
2,149,4,1.8,2.2,0.9,104,55,0.697986577181208,45,0.8181818181818182,13.75,0.48,0.27272727272727276,0.59593837535014,8,4,1,0,4,5,8,1
4,41,7,20.1,0.1,0.5,41,10,1.0,0,0.0,1.4285714285714286,0.45,0.0,0.4014336917562724,0,0,0,0,4,8,10,1
168,479,169,-21.3,1.3,0.3,479,5,1.0,0,0.0,0.029585798816568046,0.21,0.0,0.4964467005076142,4,3,1,1,7,8,10,0
2,89,2,0.4,0.4,0.95,62,77,0.6966292134831461,27,0.35064935064935066,38.5,0.38,0.11688311688311688,0.5943437914273089,9,3,0,0,4,5,9,0
2,445,7,18.9,1.1,0.5,268,88,0.6022471910112359,177,2.0113636363636362,12.571428571428571,0.25,0.6704545454545454,0.5875,0,1,0,0,6,7,6,1
7,482,8,1.9,2.1,0.7,482,112,1.0,0,0.0,14.0,0.26,0.0,0.464722483537159,2,3,0,0,9,5,10,0
5,153,6,17.6,2.4,0.5,153,59,1.0,0,0.0,9.833333333333334,0.35,0.0,0.388619014573213,0,4,0,0,5,6,9,0
105,140,125,8.1,3.1,0.85,140,2,1.0,0,0.0,0.016,0.22,0.0,0.5646454767726161,6,0,0,0,10,9,6,0
12,50,13,6.8,1.8,0.4,9,1,0.18,41,41.0,0.07692307692307693,0.26,3.1538461538461537,0.4016393442622951,1,4,0,1,8,5,9,1
16,239,19,8.5,3.5,0.4,154,12,0.6443514644351465,85,7.083333333333333,0.631578947368421,0.17,0.41666666666666663,0.33547351524879626,1,2,0,0,7,5,9,1
16,423,23,6.1,1.1,0.4,296,40,0.6997635933806147,127,3.175,1.7391304347826086,0.16,0.18676470588235294,0.33444259567387685,1,1,1,0,10,6,6,0
12,277,14,3.1,0.9,0.75,277,33,1.0,0,0.0,2.357142857142857,0.37,0.0,0.5163316582914572,3,1,0,0,4,10,8,0
578,385,634,7.6,2.6,0.85,385,1,1.0,0,0.0,0.0015772870662460567,0.25,0.0,0.5116582157329912,6,4,0,0,5,8,10,0
2,409,7,19.9,0.1,0.5,202,83,0.4938875305623472,207,2.4939759036144578,11.857142857142858,0.49,0.8313253012048193,0.5406698564593301,0,1,0,0,8,10,9,1
145,146,148,-19.6,0.4,0.3,0,0,0.0,146,0.22939751380118353,0.0,0.13,0.05210173733804476,0.5948002536461635,4,2,0,1,6,8,6,1
3,271,5,-0.1,0.1,0.95,189,104,0.6974169741697417,82,0.7884615384615384,20.8,0.2,0.1971153846153846,0.4611260053619303,9,1,1,0,4,5,9,0
3,451,4,-4.9,5.9,0.9,448,184,0.9933481152993349,3,0.016304347826086956,46.0,0.18,0.004076086956521739,0.5687815833801235,5,2,1,0,9,7,8,0
2,206,4,11.2,3.2,0.6,193,82,0.9368932038834952,13,0.15853658536585366,20.5,0.3,0.052845528455284556,0.5021834061135372,7,1,0,0,6,10,6,1
1,91,3,5.0,1.0,0.75,47,39,0.5164835164835165,44,1.1282051282051282,13.0,0.18,0.5641025641025641,0.36292834890965736,3,4,0,0,4,8,9,1
9,299,12,4.7,0.7,0.7,299,26,1.0,0,0.0,2.1666666666666665,0.35,0.0,0.504424778761062,2,1,0,0,4,6,9,1
160,278,182,-20.1,0.1,0.3,0,0,0.0,278,0.22939751380118353,0.0,0.44,0.05210173733804476,0.543119266055046,4,0,0,0,10,7,6,1
7,52,10,1.3,0.3,0.9,29,6,0.5576923076923077,23,3.8333333333333335,0.6,0.12,0.4791666666666667,0.4763231197771588,5,1,0,1,7,9,10,1
1,303,4,2.8,1.2,0.9,195,121,0.6435643564356436,108,0.8925619834710744,30.25,0.43,0.4462809917355372,0.5877957658779576,8,4,1,0,5,8,6,1
6,461,6,9.2,1.2,0.6,461,106,1.0,0,0.0,17.666666666666668,0.39,0.0,0.5400981996726678,7,4,0,0,8,8,6,0
17,207,20,2.4,2.6,0.4,144,11,0.6956521739130435,63,5.7272727272727275,0.55,0.1,0.3181818181818182,0.4814814814814815,1,1,0,1,9,9,8,1
17,361,19,8.4,0.4,0.6,252,22,0.6980609418282548,109,4.954545454545454,1.1578947368421053,0.25,0.27525252525252525,0.32054176072234764,7,1,0,0,5,10,6,0
14,370,18,6.1,1.1,0.4,370,33,1.0,0,0.0,1.8333333333333333,0.33,0.0,0.510989010989011,1,1,0,0,5,8,6,0
5,482,5,3.6,0.4,0.9,482,128,1.0,0,0.0,25.6,0.14,0.0,0.3301127214170692,8,1,0,0,10,5,8,0
2,12,2,4.7,0.7,0.9,8,8,0.6666666666666666,4,0.5,4.0,0.4,0.16666666666666666,0.5812154696132596,8,0,0,0,6,5,9,0
3,454,5,18.0,2.0,0.5,419,128,0.9229074889867841,35,0.2734375,25.6,0.25,0.068359375,0.5425867507886435,0,3,0,0,4,8,6,1
76,350,98,-21.9,1.9,0.3,244,5,0.6971428571428572,106,21.2,0.05102040816326531,0.11,0.2753246753246753,0.5955598455598455,4,2,0,1,4,8,6,0
228,78,233,-19.5,0.5,0.3,0,0,0.0,78,0.22939751380118353,0.0,0.38,0.05210173733804476,0.3884297520661157,4,3,0,0,5,9,6,1
13,15,18,9.4,1.4,0.6,0,0,0.0,15,0.22939751380118353,0.0,0.37,0.05210173733804476,0.5643564356435644,7,1,0,0,8,10,9,1
23,68,29,1.3,3.7,0.4,25,1,0.36764705882352944,43,43.0,0.034482758620689655,0.2,1.7916666666666667,0.5015290519877676,1,3,0,0,6,6,6,1
179,283,201,6.0,1.0,0.85,283,3,1.0,0,0.0,0.014925373134328358,0.16,0.0,0.3629661137104778,6,4,1,1,6,7,8,0
3,48,5,-0.1,1.1,0.9,37,10,0.7708333333333334,11,1.1,2.0,0.14,0.275,0.3409402099497946,5,3,0,0,9,10,9,1
6,194,9,3.6,0.4,0.75,194,40,1.0,0,0.0,4.444444444444445,0.2,0.0,0.3667763157894737,3,2,0,0,6,5,8,0
2,350,5,-1.7,2.7,0.9,327,158,0.9342857142857143,23,0.14556962025316456,31.6,0.13,0.04852320675105485,0.4948586118251928,5,3,1,0,9,10,10,1
1,247,2,2.3,1.7,0.9,172,190,0.6963562753036437,75,0.39473684210526316,95.0,0.42,0.19736842105263158,0.30789133247089273,8,0,0,0,4,9,10,1
251,295,336,6.9,1.9,0.85,0,0,0.0,295,0.22939751380118353,0.0,0.25,0.05210173733804476,0.35941952351576045,6,2,0,0,9,8,9,1
7,309,11,4.1,0.1,0.75,250,31,0.8090614886731392,59,1.903225806451613,2.8181818181818183,0.32,0.23790322580645162,0.5938461538461538,3,3,0,0,7,5,8,1
352,300,502,4.2,0.8,0.85,0,0,0.0,300,0.22939751380118353,0.0,0.22,0.05210173733804476,0.5036654135338345,6,4,0,0,6,9,9,1
3,31,5,3.8,0.2,0.75,21,10,0.6774193548387096,10,1.0,2.0,0.44,0.25,0.42579075425790763,3,2,0,0,9,5,9,1
117,306,170,6.0,1.0,0.85,141,1,0.46078431372549017,165,165.0,0.0058823529411764705,0.12,1.3983050847457628,0.5431786862655029,6,2,0,0,5,9,9,1
5,302,10,5.9,0.9,0.4,185,32,0.6125827814569537,117,3.65625,3.2,0.16,0.609375,0.3552278820375336,1,1,0,0,9,9,9,1
5,114,10,3.8,0.2,0.75,113,23,0.9912280701754386,1,0.043478260869565216,2.3,0.4,0.007246376811594203,0.589238845144357,3,0,0,0,7,5,9,0
62,216,88,-17.8,2.2,0.3,216,3,1.0,0,0.0,0.03409090909090909,0.27,0.0,0.3602225312934632,4,1,1,1,5,6,9,1
158,128,234,-18.1,1.9,0.3,0,0,0.0,128,0.22939751380118353,0.0,0.38,0.05210173733804476,0.558252427184466,4,4,0,0,6,10,6,1
19,483,21,8.8,0.8,0.6,483,67,1.0,0,0.0,3.1904761904761907,0.42,0.0,0.5259938837920489,7,1,1,0,10,10,6,0
319,239,475,5.1,0.1,0.85,239,1,1.0,0,0.0,0.002105263157894737,0.32,0.0,0.4106229736492808,6,2,0,0,9,10,10,0
0,189,4,1.3,1.3,0.95,189,86,1.0,0,0.0,21.5,0.39,0.0,0.5856228829506963,9,4,1,0,6,5,9,1
0,284,3,1.6,0.6,0.9,216,149,0.7605633802816901,68,0.4563758389261745,49.666666666666664,0.21,0.4563758389261745,0.4643895348837209,5,1,0,0,10,8,8,1
4,250,5,3.1,2.1,0.9,250,59,1.0,0,0.0,11.8,0.45,0.0,0.3463687150837989,5,2,0,1,10,7,9,1
10,419,18,6.8,1.8,0.4,184,20,0.43914081145584727,235,11.75,1.1111111111111112,0.24,1.0681818181818181,0.3243243243243243,1,2,0,0,7,8,8,1
1,377,4,18.0,2.0,0.5,260,145,0.6896551724137931,117,0.8068965517241379,36.25,0.24,0.40344827586206894,0.5744985673352435,0,2,0,0,9,5,10,1
4,422,7,17.8,2.2,0.5,422,120,1.0,0,0.0,17.142857142857142,0.17,0.0,0.4774494556765163,0,0,1,0,7,7,9,0
10,214,14,2.6,1.4,0.7,214,25,1.0,0,0.0,1.7857142857142858,0.29,0.0,0.5101694915254238,2,2,0,0,8,8,9,0
0,155,1,6.0,2.0,0.9,155,260,1.0,0,0.0,260.0,0.36,0.0,0.31418092909535444,8,4,0,1,4,6,9,1
14,239,23,0.8,3.2,0.7,189,19,0.7907949790794979,50,2.6315789473684212,0.8260869565217391,0.35,0.1754385964912281,0.5124508519003932,2,2,0,0,4,8,9,0
348,336,348,-19.2,0.8,0.3,0,0,0.0,336,0.22939751380118353,0.0,0.26,0.05210173733804476,0.4274678111587983,4,4,0,0,7,7,9,1
10,434,17,8.7,0.7,0.6,356,44,0.8202764976958525,78,1.7727272727272727,2.588235294117647,0.29,0.16115702479338842,0.3958944281524927,7,2,0,0,10,5,9,0
331,161,478,7.3,2.3,0.85,161,1,1.0,0,0.0,0.0020920502092050207,0.19,0.0,0.5827705031013095,6,2,1,0,10,9,6,0
2,476,3,0.4,0.4,0.95,414,238,0.8697478991596639,62,0.2605042016806723,79.33333333333333,0.15,0.08683473389355743,0.42519430051813467,9,3,0,0,4,8,10,0
11,37,13,1.3,2.7,0.75,37,5,1.0,0,0.0,0.38461538461538464,0.15,0.0,0.5080971659919028,3,2,0,0,6,10,6,0
0,274,3,6.1,1.9,0.6,274,163,1.0,0,0.0,54.333333333333336,0.15,0.0,0.3278688524590164,7,1,0,0,8,9,8,1
5,228,7,17.6,2.4,0.5,228,43,1.0,0,0.0,6.142857142857143,0.4,0.0,0.4901960784313726,0,1,0,0,4,5,10,1
17,261,26,2.9,1.1,0.7,182,14,0.6973180076628352,79,5.642857142857143,0.5384615384615384,0.45,0.3134920634920635,0.446,2,4,0,1,9,5,8,1
4,133,5,3.6,0.4,0.75,133,49,1.0,0,0.0,9.8,0.24,0.0,0.47491039426523296,3,2,0,0,10,7,6,0
2,25,5,17.7,2.3,0.5,25,11,1.0,0,0.0,2.2,0.37,0.0,0.4007308160779538,0,4,0,0,7,7,9,1
341,487,446,7.9,2.9,0.85,0,0,0.0,487,0.22939751380118353,0.0,0.38,0.05210173733804476,0.3450756636070454,6,2,0,0,4,5,9,1
2,62,4,-2.7,2.7,0.95,43,26,0.6935483870967742,19,0.7307692307692307,6.5,0.3,0.24358974358974358,0.5099337748344371,9,1,0,0,4,7,7,1
11,35,14,6.7,2.7,0.75,24,3,0.6857142857142857,11,3.6666666666666665,0.21428571428571427,0.22,0.3055555555555555,0.3978123200921128,3,1,1,0,8,7,7,1
177,185,189,-17.6,2.4,0.3,136,1,0.7351351351351352,49,49.0,0.005291005291005291,0.22,0.2752808988764045,0.3984421809466748,4,0,1,0,8,7,9,1
230,251,323,6.8,1.8,0.85,0,0,0.0,251,0.22939751380118353,0.0,0.22,0.05210173733804476,0.3354248097099362,6,3,0,0,8,10,6,1
4,139,6,-1.4,1.4,0.95,105,30,0.7553956834532374,34,1.1333333333333333,5.0,0.23,0.22666666666666666,0.5130434782608695,9,2,0,0,8,10,9,1
5,112,7,4.7,0.7,0.75,112,43,1.0,0,0.0,6.142857142857143,0.2,0.0,0.40156453715775753,3,2,1,0,10,6,6,0
0,436,4,1.4,2.6,0.75,436,184,1.0,0,0.0,46.0,0.47,0.0,0.5842696629213483,3,1,0,0,8,7,7,1
3,200,6,21.8,1.8,0.5,200,59,1.0,0,0.0,9.833333333333334,0.23,0.0,0.426371511068335,0,2,0,0,9,5,9,1
17,123,27,4.9,0.1,0.4,56,3,0.45528455284552843,67,22.333333333333332,0.1111111111111111,0.17,1.2407407407407407,0.49871465295629824,1,3,0,1,6,9,8,1
2,103,3,-0.8,0.8,0.95,103,68,1.0,0,0.0,22.666666666666668,0.19,0.0,0.5966319165998396,9,3,1,0,7,6,9,0
13,442,14,1.6,2.4,0.75,309,50,0.6990950226244343,133,2.66,3.5714285714285716,0.24,0.19,0.43798024149286496,3,1,0,0,4,9,10,0
3,121,6,-5.0,5.0,0.95,119,26,0.9834710743801653,2,0.07692307692307693,4.333333333333333,0.12,0.019230769230769232,0.5557986870897156,9,2,0,0,4,6,9,1
14,332,23,1.9,2.1,0.7,209,17,0.6295180722891566,123,7.235294117647059,0.7391304347826086,0.16,0.4823529411764706,0.3971518987341772,2,2,0,0,10,5,6,1
